x;y;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;dte_plantation;age_estim;clc_nbr_diag;dte_abattage;fk_nomtech;global_id;feuillage;remarquable
1722151.7112;8295986.9868;Quartier de l'Europe;Avenue de la République;9;2;110;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;30;0;NA;ACEPLA;{6D4E0C73-CF08-4322-928C-EDD34BB2BAA2};Feuillu;Non
1722154.6948;8295990.4429;Quartier de l'Europe;Avenue de la République;9;2;145;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;30;0;NA;ACEPLA;{0C41094E-D765-40D4-B2AB-5D42F8D41A0C};Feuillu;Non
1722157.9345;8295994.1955;Quartier de l'Europe;Avenue de la République;9;2;110;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;30;0;NA;ACEPLA;{4BB7EF3C-173C-4F5C-98DF-CDC9046456AE};Feuillu;Non
1722165.2395;8296002.6574;Quartier de l'Europe;Avenue de la République;9;2;140;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;30;0;NA;ACEPLA;{26D29CEC-ECC2-4D97-A825-D74F8F181D7C};Feuillu;Non
1722171.4774;8296010.298;Quartier de l'Europe;Avenue de la République;9;2;110;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;30;0;NA;ACEPLA;{B0A4F3C1-0424-424C-A863-F835282FF426};Feuillu;Non
1722160.5856;8296005.8547;Quartier de l'Europe;Avenue de la République;8;2;80;EN PLACE;Adulte;semi libre;gazon;Isolé;Non;NA;30;0;NA;PRUCERpis;{3CCF1815-6763-45A7-849E-D99983CF18E5};Feuillu;Non
1721373.0009;8295506.9999;Quartier de l'Europe;Rue Alexandre Ribot;16;4;195;EN PLACE;Adulte;semi libre;gazon;Isolé;Non;NA;40;0;NA;PINNIGnig;{8F1AEC59-96C4-49F7-AE55-EF9E230DFA74};Conifère;Non
1721908.0656;8293189.3429;Quartier du faubourg d'Isle;Mairie annexe du Faubourg d'Isle;5;2;165;EN PLACE;Adulte;tête de chat;Revetement non permeable;Alignement;Oui;NA;50;0;NA;TILCOR;{3101F706-8F62-44FD-BBBF-078DFA84ED2C};Feuillu;Non
1721903.9017;8293187.789;Quartier du faubourg d'Isle;Mairie annexe du Faubourg d'Isle;5;2;125;EN PLACE;Adulte;tête de chat;Revetement non permeable;Alignement;Oui;NA;50;0;NA;TILCOR;{CA468ECD-70C0-427E-A8D6-E2CDB4C7229A};Feuillu;Non
1721907.8354;8293181.7747;Quartier du faubourg d'Isle;Mairie annexe du Faubourg d'Isle;5;2;150;EN PLACE;Adulte;tête de chat;Revetement non permeable;Alignement;Oui;NA;50;0;NA;TILCOR;{23E735DC-B0B6-48CA-AE3E-84F91212AACA};Feuillu;Non
1720243.765;8296243.8034;Quartier Saint-Jean;Parvis Stade Paul Debrésie;7;3;80;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;30;0;NA;TILCOR;{BED08675-ECB4-4B76-ADEB-D11708DA16A8};Feuillu;Non
1720238.7681;8296243.2078;Quartier Saint-Jean;Parvis Stade Paul Debrésie;8;3;70;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;30;0;NA;TILCOR;{8F46D2CC-74B3-4216-9189-E5F90C5E814F};Feuillu;Non
1720233.7714;8296242.6519;Quartier Saint-Jean;Parvis Stade Paul Debrésie;8;2;60;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;30;0;NA;TILCOR;{249FE383-57C9-4662-A4E9-57B4CC8AA09C};Feuillu;Non
1720229.0914;8296245.6256;Quartier Saint-Jean;Parvis Stade Paul Debrésie;8;2;60;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;30;0;NA;TILCOR;{C58D6251-DE3D-4E61-AE05-D9116C7B9891};Feuillu;Non
1720233.2157;8296246.4589;Quartier Saint-Jean;Parvis Stade Paul Debrésie;8;3;60;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;30;0;NA;TILCOR;{F2FCB240-FC57-4FED-A550-1E0266302FF4};Feuillu;Non
1720237.8951;8296247.451;Quartier Saint-Jean;Parvis Stade Paul Debrésie;8;3;95;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;30;0;NA;TILCOR;{077CD466-9F0B-42F2-AE82-FE8C55DF37A2};Feuillu;Non
1720242.8918;8296247.9673;Quartier Saint-Jean;Parvis Stade Paul Debrésie;10;3;100;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;30;0;NA;TILCOR;{0FD076C7-2718-4FA8-B38C-D4CF19A46BA9};Feuillu;Non
1720241.7808;8296252.845;Quartier Saint-Jean;Parvis Stade Paul Debrésie;9;2;55;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;30;0;NA;TILCOR;{BB3C6D39-FDF6-458F-85BE-A5B767FD73E2};Feuillu;Non
1720237.0617;8296252.1701;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;80;Essouché;Adulte;semi libre;gazon;Alignement;Non;NA;30;0;2016/03/01 00:00:00+00;TILCOR;{42655166-E25C-4BE6-928E-CC38CEFED14E};Feuillu;Non
1720232.3028;8296251.3367;Quartier Saint-Jean;Parvis Stade Paul Debrésie;9;2;90;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;30;0;NA;TILCOR;{B69B41F8-953E-43CA-A39B-E07ABC6CF80A};Feuillu;Non
1720227.6234;8296250.3446;Quartier Saint-Jean;Parvis Stade Paul Debrésie;9;2;90;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;30;0;NA;TILCOR;{8352F977-A91C-43EC-B1F0-8D5799F81279};Feuillu;Non
1720223.2612;8296249.6301;Quartier Saint-Jean;Parvis Stade Paul Debrésie;9;2;70;EN PLACE;Adulte;semi libre;gazon;Alignement;Non;NA;25;0;NA;TILCOR;{3849D2C2-9411-432A-A19E-8F8A7438F3EC};Feuillu;Non
1720189.4738;8296244.5491;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;65;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;25;0;NA;ACEPSE;{37592D78-9E9F-41B3-8CD6-F1AC6A114B97};Feuillu;Non
1720184.6754;8296243.7553;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;60;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;25;0;NA;ACEPSE;{EE7B3D23-4EFD-4E69-9C25-BB2094C5957F};Feuillu;Non
1720185.8261;8296238.6;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;60;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;25;0;NA;ACEPSE;{8E12961A-F721-41D8-9DDB-C4C2711F0FAD};Feuillu;Non
1720181.2259;8296238.0442;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;55;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;25;0;NA;ACEPSE;{5D1DE38B-8804-4ACD-BAC6-8622F6CFF159};Feuillu;Non
1720180.1545;8296242.8029;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;90;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;25;0;NA;ACEPSE;{84FFC70F-1321-4BE0-879B-0C07365C2B4B};Feuillu;Non
1720174.9596;8296241.6917;Quartier Saint-Jean;Parvis Stade Paul Debrésie;8;2;45;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Oui;NA;25;0;NA;ACEPSE;{8638B64F-7A4B-48DD-AD14-9701909B0539};Feuillu;Non
1720175.8722;8296237.7262;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;50;EN PLACE;Jeune;semi libre;fosse arbre;Alignement;Non;NA;25;0;NA;ACEPSE;{21131914-2F19-4EEE-ABCC-B7DF6CB490F5};Feuillu;Non
1720171.7876;8296236.972;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;50;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;25;0;NA;ACEPSE;{F04FE134-A39B-40FD-96FF-F512CF97F723};Feuillu;Non
1720170.637;8296240.9772;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;60;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;25;0;NA;ACEPSE;{B9612ECA-D3A3-4F32-AC5F-8F8013C010D6};Feuillu;Non
1720169.5657;8296244.5859;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;60;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;25;0;NA;ACEPSE;{21D678B0-74FA-4081-A9BC-77D4C6764D88};Feuillu;Non
1719655.248;8295837.2756;Quartier du Vermandois;Stade Cepy;13;5;95;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{FC6B2125-7729-4131-BB2B-FAA75F1F3EFC};Conifère;Non
1719649.6158;8295844.096;Quartier du Vermandois;Stade Cepy;10;4;110;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{1FC59915-EF10-4672-90F3-CF31220F280F};Conifère;Non
1721673.4431;8296210.4682;Quartier de l'Europe;Rue Fleming;16;3;140;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;45;0;NA;ACEPLA;{36265757-CDC4-44A0-AC58-B634328CCB09};Feuillu;Non
1721657.1429;8296217.4057;Quartier de l'Europe;Rue Fleming;15;2;165;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;45;0;NA;ACEPLA;{C080BE70-2D03-419F-A11C-F340B727DD2B};Feuillu;Non
1721653.6126;8296222.0451;Quartier de l'Europe;Rue Fleming;15;3;120;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;45;0;NA;ACEPLA;{9C0B7762-F7A9-450E-8F76-06D391BB4B95};Feuillu;Non
1721202.2866;8295563.4287;Quartier Remicourt;Rue Ampère;6;2;35;EN PLACE;Adulte;semi libre;gazon;Isolé;Non;NA;20;0;NA;ACENEG;{E1DD5CB2-2A6E-4493-8F15-BC25CCE2F2F8};Feuillu;Non
1720936.0543;8295715.8792;Quartier de l'Europe;Rue Hertz;7;3;115;EN PLACE;Adulte;réduit;gazon;Alignement;Non;NA;40;0;NA;ACEPLA;{3B1F4016-D9A7-4839-A461-891D3934D427};Feuillu;Non
1720931.4013;8295715.2968;Quartier de l'Europe;Rue Hertz;7;3;115;EN PLACE;Adulte;réduit;gazon;Alignement;Non;NA;40;0;NA;ACEPLA;{9D834C4A-C20F-4F26-A7AC-8B658CC4FF52};Feuillu;Non
1720926.2194;8295714.8731;Quartier de l'Europe;Rue Hertz;7;3;120;EN PLACE;Adulte;réduit;gazon;Alignement;Non;NA;40;0;NA;ACEPLA;{2155005F-DA0B-4836-BF5A-FB5B1FEA2F23};Feuillu;Non
1720921.7249;8295714.5023;Quartier de l'Europe;Rue Hertz;7;3;110;EN PLACE;Adulte;réduit;gazon;Alignement;Non;NA;40;0;NA;ACEPLA;{E937D530-7386-4745-891D-D120E376F173};Feuillu;Non
1720917.1776;8295714.1844;Quartier de l'Europe;Rue Hertz;7;2;140;EN PLACE;Adulte;réduit;gazon;Alignement;Non;NA;40;0;NA;ACEPLA;{3BC39034-82BE-4D55-9DCC-D9095AB85141};Feuillu;Non
1720903.1655;8295712.4373;Quartier de l'Europe;Rue Hertz;7;2;155;EN PLACE;Adulte;réduit;gazon;Alignement;Non;NA;40;0;NA;ACEPLA;{15942AD0-AB90-4067-8C83-502D49939F82};Feuillu;Non
1720167.2271;8296236.2575;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;50;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;25;0;NA;ACEPSE;{86651EE0-BF0E-4D6A-8FA4-DA46856C790B};Feuillu;Non
1720165.9972;8296240.3024;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;50;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;25;0;NA;ACEPSE;{8EEC2BF9-5D38-4EA5-A64E-8A131DBE9D51};Feuillu;Non
1720164.8466;8296244.3077;Quartier Saint-Jean;Parvis Stade Paul Debrésie;6;2;80;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;25;0;NA;ACEPSE;{CC15D3F1-283E-4D95-81E4-D8015A38F673};Feuillu;Non
1720163.6166;8296248.3129;Quartier Saint-Jean;Parvis Stade Paul Debrésie;9;2;80;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;30;0;NA;ACEPSE;{BB51417E-F9C0-41FF-8BAA-7D22B9874843};Feuillu;Non
1720162.6643;8296251.8819;Quartier Saint-Jean;Parvis Stade Paul Debrésie;10;2;20;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;30;0;NA;ACEPSE;{AE760A03-7C72-4FEF-8F6A-7CFA6993B8D4};Feuillu;Non
1720161.5137;8296255.7682;Quartier Saint-Jean;Parvis Stade Paul Debrésie;4;2;95;EN PLACE;Jeune;semi libre;Bande de terre;Alignement;Non;NA;5;0;NA;ACEPSE;{34FDB2E5-C477-4CB7-BCF1-13FB804D2A1D};Feuillu;Non
1720160.3234;8296259.8131;Quartier Saint-Jean;Parvis Stade Paul Debrésie;9;3;45;EN PLACE;Adulte;semi libre;fosse arbre;Alignement;Non;NA;30;0;NA;ACEPSE;{0F3A10C7-BBDF-4532-8FDF-DBA4E66BFDC7};Feuillu;Non
1720142.5205;8296255.7727;Quartier Saint-Jean;Parvis Stade Paul Debrésie;9;2;160;EN PLACE;Adulte;semi libre;Bande de terre;Isolé;Non;NA;20;0;NA;LIQSTY;{C6C175FF-7BD8-4629-9548-52EE0D162B37};Feuillu;Non
1720144.6372;8296244.2062;Quartier Saint-Jean;Parvis Stade Paul Debrésie;13;2;45;EN PLACE;Adulte;réduit relâché;gazon;Isolé;Non;NA;30;0;NA;ACESACwie;{022CF45C-2F90-432D-9CF0-2C41073DDF9E};Feuillu;Non
1720139.5482;8296241.5617;Quartier Saint-Jean;Parvis Stade Paul Debrésie;7;2;205;EN PLACE;Adulte;semi libre;gazon;Isolé;Non;NA;13;0;NA;LIRTUL;{C52CC6D5-4045-4F79-A04E-0AB23FB3E30B};Feuillu;Non
1720131.783;8296234.6535;Quartier Saint-Jean;Parvis Stade Paul Debrésie;9;2;130;EN PLACE;Adulte;semi libre;gazon;Isolé;Oui;NA;60;0;NA;PRUSERkan;{E045392C-52E3-4AAE-A912-3C6F8EC1CD2B};Feuillu;Non
1720098.5036;8296235.8386;Quartier Saint-Jean;Parvis Stade Paul Debrésie;8;2;40;EN PLACE;Adulte;réduit relâché;gazon;Isolé;Non;NA;30;0;NA;ACESACwie;{4AE28BA4-8C1F-47F5-8656-583386B6451B};Feuillu;Non
1720122.3615;8296254.7122;Quartier Saint-Jean;Parvis Stade Paul Debrésie;3;2;55;EN PLACE;Jeune;étêté;Bande de terre;Isolé;Non;NA;15;0;NA;BETPEN;{DC63036E-8A7C-498D-9DCE-49389A0DFED0};Feuillu;Non
1722089.6847;8292577.3584;Quartier du faubourg d'Isle;Route de Chauny;9;2;135;EN PLACE;Adulte;semi libre;Bande de terre;Isolé;Non;NA;35;0;NA;ACENEG;{0C8D38CB-94F5-465C-A600-964B2A54D80B};Feuillu;Non
1721992.0252;8292538.5969;Quartier du faubourg d'Isle;Route de Chauny;8;2;90;SUPPRIMÉ;Adulte;semi libre;Revetement non permeable;Alignement;Non;NA;25;0;2017/07/31 22:00:00+00;PRUCERpis;{9721CF29-820B-4096-9F79-C2B3FFF511D1};Feuillu;Non
1721983.9354;8292534.6827;Quartier du faubourg d'Isle;Route de Chauny;8;2;85;SUPPRIMÉ;Adulte;semi libre;Revetement non permeable;Alignement;Non;NA;25;0;2014/01/01 00:00:00+00;PRUCERpis;{C1781E46-6A24-4612-928D-1329B77AA6B3};Feuillu;Non
1721958.0802;8292520.8246;Quartier du faubourg d'Isle;Route de Chauny;7;2;60;SUPPRIMÉ;Adulte;semi libre;Revetement non permeable;Alignement;Non;NA;25;0;2014/01/01 00:00:00+00;PRUCERpis;{63088C6C-125C-4515-A7F7-1C9CB784A0BA};Feuillu;Non
1721940.4734;8292511.533;Quartier du faubourg d'Isle;Route de Chauny;7;2;110;SUPPRIMÉ;Adulte;semi libre;Revetement non permeable;Alignement;Non;NA;25;0;2017/07/31 22:00:00+00;PRUCERpis;{4F11867B-F337-4CF7-9F60-7F8C475512AB};Feuillu;Non
1721931.6698;8292507.037;Quartier du faubourg d'Isle;Route de Chauny;7;2;120;SUPPRIMÉ;Adulte;semi libre;Revetement non permeable;Alignement;Non;NA;25;0;2017/01/01 00:00:00+00;PRUCERpis;{02DE033C-B692-4783-986D-B771CA20D0BD};Feuillu;Non
1721923.4481;8292502.4353;Quartier du faubourg d'Isle;Route de Chauny;7;2;100;SUPPRIMÉ;Adulte;semi libre;Revetement non permeable;Alignement;Non;NA;25;0;2014/01/01 00:00:00+00;PRUCERpis;{65E4D3BB-A372-4C8D-8556-ED1D8A06F8C8};Feuillu;Non
1721912.9526;8292496.9344;Quartier du faubourg d'Isle;Route de Chauny;7;2;100;SUPPRIMÉ;Adulte;rideau;Revetement non permeable;Alignement;Non;NA;25;0;2014/01/01 00:00:00+00;PRUCERpis;{927D715B-449C-4113-A0EE-93DE5CBB5AEA};Feuillu;Non
1721905.9203;8292493.4434;Quartier du faubourg d'Isle;Route de Chauny;7;2;110;SUPPRIMÉ;Adulte;rideau;Revetement non permeable;Alignement;Non;NA;25;0;2017/07/31 22:00:00+00;PRUCERpis;{DCDA9775-54FF-47C4-B353-8CA3BCC0E825};Feuillu;Non
1721897.8836;8292489.0004;Quartier du faubourg d'Isle;Route de Chauny;7;2;105;SUPPRIMÉ;Adulte;rideau;Revetement non permeable;Alignement;Non;NA;25;0;2017/07/31 22:00:00+00;PRUCERpis;{BF4D41C1-139A-437F-A79D-5BB0C0636FB7};Feuillu;Non
1721486.3101;8292987.9363;Quartier du faubourg d'Isle;Rue D'Ostende;19;3;180;EN PLACE;Adulte;semi libre;gazon;Isolé;Non;NA;40;0;NA;PLAACE;{C89F9C55-65AD-4DE7-97B0-52AA735DEC5F};Feuillu;Non
1722306.594;8295438.3997;Quartier de l'Europe;Place de la Libération;24;4;150;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;30;0;NA;BETPEN;{96A3273D-1743-43FB-9CF1-9D968DED2D12};Feuillu;Non
1722305.6425;8295436.6546;Quartier de l'Europe;Place de la Libération;15;4;95;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;30;0;NA;BETPEN;{38682289-7257-4B38-A953-9687E03F1EEF};Feuillu;Non
1722306.8585;8295437.5009;Quartier de l'Europe;Place de la Libération;22;4;125;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;30;0;NA;BETPEN;{E608DDD1-A47D-4ABB-919E-19611867E84C};Feuillu;Non
1722320.2917;8295422.3274;Quartier Remicourt;Place de la Libération;19;4;160;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;30;0;NA;BETPEN;{CE5EA4F3-CF27-4349-B8E7-88F988E25E6F};Feuillu;Non
1722320.9793;8295421.0583;Quartier Remicourt;Place de la Libération;19;4;120;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;30;0;NA;BETPEN;{1FA1B03D-4A72-4AFD-A091-1CE345DE650B};Feuillu;Non
1722328.2732;8295440.9413;Quartier de l'Europe;Place de la Libération;21;4;130;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;30;0;NA;BETPEN;{C71CDEB1-CDDC-4121-B72B-88F1E346D4CD};Feuillu;Non
1722329.7008;8295441.6817;Quartier de l'Europe;Place de la Libération;17;4;140;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;30;0;NA;BETPEN;{B48EA35D-024F-4B41-8097-967452A3A10D};Feuillu;Non
1722328.3258;8295442.316;Quartier de l'Europe;Place de la Libération;15;6;80;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;30;0;NA;BETPEN;{87DAFE80-28D7-4AE1-87FC-7782D6AE909D};Feuillu;Non
1722318.3331;8295436.2865;Quartier de l'Europe;Place de la Libération;12;0;110;EN PLACE;Adulte;semi libre;gazon;Isolé;Non;NA;30;0;NA;CEDLIB;{2281E947-FB86-41BE-9664-CD5D60FFE3BB};Conifère;Non
1719656.6379;8295824.3871;Quartier du Vermandois;Stade Cepy;13;4;135;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{32606B06-A4F6-4D69-A12E-433CC16A8335};Conifère;Non
1719654.6151;8295826.2507;Quartier du Vermandois;Stade Cepy;13;2;140;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{5F6BC96B-6D60-4862-8410-111124DB2E65};Conifère;Non
1719657.748;8295826.2116;Quartier du Vermandois;Stade Cepy;13;2;130;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{B7E19B2D-8E78-416A-90AC-049A4F32C8CD};Conifère;Non
1719665.0849;8295824.4676;Quartier du Vermandois;Stade Cepy;14;2;135;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{B5AF3F30-085F-4430-990F-E85063759ABD};Conifère;Non
1719669.2092;8295824.6269;Quartier du Vermandois;Stade Cepy;14;1;165;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{E7545D4F-A083-4CF2-8830-EE9320350B7F};Conifère;Non
1719666.4726;8295827.0455;Quartier du Vermandois;Stade Cepy;14;2;140;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{E33D06B4-F474-4B2B-B0F4-C42415961605};Conifère;Non
1719654.3761;8295833.865;Quartier du Vermandois;Stade Cepy;13;2;150;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{B11696C0-7AEB-4645-991D-830173C7E88C};Conifère;Non
1719650.7259;8295845.722;Quartier du Vermandois;Stade Cepy;14;4;140;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{2F23F838-A38A-4CA0-96FD-AE1DFE78E6CD};Conifère;Non
1719650.6461;8295849.0533;Quartier du Vermandois;Stade Cepy;13;4;110;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{90596D4C-70BE-43EF-BF2D-2EA0F86D2D8D};Conifère;Non
1719648.2665;8295850.0444;Quartier du Vermandois;Stade Cepy;14;4;120;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{A6AD36CE-A637-4B4E-BCBF-E98C0A43A8D7};Conifère;Non
1719647.1565;8295847.2682;Quartier du Vermandois;Stade Cepy;12;1;110;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{40D9733A-ADE2-4C27-8CCB-B936F53B66AC};Conifère;Non
1719646.4423;8295849.9648;Quartier du Vermandois;Stade Cepy;11;2;150;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{D11EA131-88B6-49DB-B26A-7A25152CD9D2};Conifère;Non
1719647.1553;8295855.6756;Quartier du Vermandois;Stade Cepy;11;2;250;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PRUSERkan;{D7614DA1-759A-499B-9E59-BB2F95E48D86};Feuillu;Non
1719641.682;8295860.3148;Quartier du Vermandois;Stade Cepy;14;2;140;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{DF71CAF9-B30D-469A-B7BB-F29D5B747949};Conifère;Non
1719638.9853;8295860.0764;Quartier du Vermandois;Stade Cepy;13;3;130;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{F191AABE-1387-48E7-88C1-F8A6B0764FC0};Conifère;Non
1719641.5229;8295863.2098;Quartier du Vermandois;Stade Cepy;13;3;140;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{8F867A98-C600-435E-8673-5941FC441E4B};Conifère;Non
1719638.7862;8295865.9854;Quartier du Vermandois;Stade Cepy;13;4;110;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PINNIGnig;{D5A77D79-FE76-485F-9CC2-C52878BBA781};Conifère;Non
1722201.4443;8292825.4653;Quartier de Neuville;Ecole élémentaire Eugène Corette;16;4;165;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;45;0;NA;PINNIGnig;{9F836AEF-753B-4587-916C-2281C13D364B};Conifère;Non
1722201.167;8292823.4031;Quartier de Neuville;Ecole élémentaire Eugène Corette;16;4;165;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;45;0;NA;PINNIGnig;{8F03D687-538E-48E6-AB68-8605819E731A};Conifère;Non
1722202.5153;8292823.9982;Quartier de Neuville;Ecole élémentaire Eugène Corette;16;5;165;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;45;0;NA;PINNIGnig;{ADD2BDEA-AAC7-4C63-B8E5-674B71E2742B};Conifère;Non
1722223.7327;8292823.6445;Quartier de Neuville;Ecole élémentaire Eugène Corette;14;5;225;EN PLACE;Adulte;semi libre;gazon;Isolé;Non;NA;50;0;NA;SALBAB;{E94C1996-3488-47B2-AE33-79F6200B4903};Feuillu;Non
1722256.2978;8292787.9968;Quartier de Neuville;Ecole élémentaire Eugène Corette;7;0;90;SUPPRIMÉ;Adulte;semi libre;gazon;Groupe;Non;NA;30;0;2015/12/01 00:00:00+00;CUPARIgla;{D5ED6AC0-079A-45C4-8FB2-3963D755B206};Conifère;Non
1722261.3345;8292787.4423;Quartier de Neuville;Ecole élémentaire Eugène Corette;10;0;255;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;30;0;NA;CUPARI;{1604BF06-70A6-4EF7-ACB3-DBDDE44ED7CD};Conifère;Non
1722265.4593;8292785.3014;Quartier de Neuville;Ecole élémentaire Eugène Corette;26;3;255;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;PLAACE;{7CC8B129-D65F-487F-BEFD-CC7E112ACB83};Feuillu;Non
1722218.5445;8292778.1159;Quartier de Neuville;Ecole élémentaire Eugène Corette;19;4;160;Essouché;Adulte;semi libre;gazon;Groupe;Non;NA;40;0;2017/12/31 23:00:00+00;PICABI;{0AF9DF45-7036-43C5-9CDB-54032890A569};Conifère;Non
1722229.2126;8292778.0779;Quartier de Neuville;Ecole élémentaire Eugène Corette;9;2;185;Non essouché;Adulte;semi libre;gazon;Groupe;Non;NA;60;0;NA;PRUAVI;{97224E98-BDA2-4DFD-880C-F292552C72FE};Feuillu;Non
1722228.2227;8292768.4011;Quartier de Neuville;Ecole élémentaire Eugène Corette;11;4;210;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;50;0;NA;AESHIP;{BEDB5FE0-1E51-481D-BFE6-00A3BB9BA6E1};Feuillu;Non
1722252.9584;8292755.5292;Quartier de Neuville;Ecole élémentaire Eugène Corette;6;2;70;SUPPRIMÉ;Adulte;semi libre;fosse arbre;Groupe;Non;NA;25;0;2015/07/01 00:00:00+00;PRUSERkan;{ECB3B0D9-CDCD-4A53-A35D-A0B0E736C9A4};Feuillu;Non
1722251.8888;8292747.4387;Quartier de Neuville;Ecole élémentaire Eugène Corette;11;2;170;SUPPRIMÉ;Adulte;semi libre;fosse arbre;Groupe;Oui;NA;30;0;2015/07/01 00:00:00+00;TILCOR;{8F5F4D83-DB74-4E6C-AAB9-ADE1F41441DE};Feuillu;Non
